episode,score,mean_score,epsilon,loss
736,0,0.0000,0.6394,0.008148
737,0,0.0000,0.6389,0.005327
738,0,0.0000,0.6384,0.022648
739,0,0.0000,0.6379,0.007120
740,0,0.0000,0.6374,0.023810
741,0,0.0000,0.6369,0.027353
742,0,0.0000,0.6364,0.004586
743,0,0.0000,0.6359,0.014987
744,0,0.0000,0.6354,0.014945
745,0,0.0000,0.6350,0.008175
746,0,0.0000,0.6345,0.006190
747,0,0.0000,0.6340,0.007606
748,0,0.0000,0.6335,0.007690
749,0,0.0000,0.6330,0.020706
750,0,0.0000,0.6325,0.018979
751,0,0.0000,0.6320,0.012788
752,0,0.0000,0.6315,0.017567
753,0,0.0000,0.6310,0.018756
754,0,0.0000,0.6305,0.005126
755,0,0.0000,0.6300,0.011400
756,0,0.0000,0.6296,0.011267
757,0,0.0000,0.6291,0.004878
758,0,0.0000,0.6286,0.005133
759,0,0.0000,0.6281,0.009765
760,0,0.0000,0.6276,0.006199
761,0,0.0000,0.6271,0.004170
762,0,0.0000,0.6266,0.020860
763,0,0.0000,0.6261,0.006323
764,0,0.0000,0.6256,0.019043
765,0,0.0000,0.6251,0.005805
766,0,0.0000,0.6247,0.011933
767,0,0.0000,0.6242,0.007321
768,0,0.0000,0.6237,0.010273
769,0,0.0000,0.6232,0.006812
770,0,0.0000,0.6227,0.003966
771,0,0.0000,0.6222,0.007544
772,0,0.0000,0.6217,0.006884
773,0,0.0000,0.6212,0.024485
774,0,0.0000,0.6207,0.011569
775,0,0.0000,0.6202,0.005062
776,0,0.0000,0.6198,0.007359
777,0,0.0000,0.6193,0.005542
778,0,0.0000,0.6188,0.013827
779,0,0.0000,0.6183,0.008638
780,0,0.0000,0.6178,0.009096
781,0,0.0000,0.6173,0.017879
782,0,0.0000,0.6168,0.005984
783,0,0.0000,0.6163,0.012204
784,0,0.0000,0.6158,0.012245
785,0,0.0000,0.6154,0.007019
786,0,0.0000,0.6149,0.005038
787,0,0.0000,0.6144,0.033665
788,0,0.0000,0.6139,0.009026
789,0,0.0000,0.6134,0.011835
790,0,0.0000,0.6129,0.005659
791,0,0.0000,0.6124,0.006673
792,0,0.0000,0.6119,0.006617
793,0,0.0000,0.6114,0.024372
794,0,0.0000,0.6109,0.022080
795,0,0.0000,0.6104,0.007523
796,0,0.0000,0.6100,0.011503
797,0,0.0000,0.6095,0.007715
798,0,0.0000,0.6090,0.007536
799,0,0.0000,0.6085,0.005758
800,0,0.0000,0.6080,0.030419
801,0,0.0000,0.6075,0.009844
802,0,0.0000,0.6070,0.023388
803,0,0.0000,0.6065,0.007814
804,0,0.0000,0.6060,0.016619
805,0,0.0000,0.6056,0.030716
806,0,0.0000,0.6051,0.011410
807,0,0.0000,0.6046,0.005064
808,0,0.0000,0.6041,0.011125
809,0,0.0000,0.6036,0.005571
810,0,0.0000,0.6031,0.004418
811,0,0.0000,0.6026,0.010000
812,0,0.0000,0.6021,0.006375
813,0,0.0000,0.6016,0.506719
814,0,0.0000,0.6011,0.014537
815,0,0.0000,0.6007,0.004632
816,0,0.0000,0.6002,0.006546
817,0,0.0000,0.5997,0.006312
818,0,0.0000,0.5992,0.008816
819,0,0.0000,0.5987,0.009996
820,0,0.0000,0.5982,0.008216
821,0,0.0000,0.5977,0.015611
822,0,0.0000,0.5972,0.007957
823,0,0.0000,0.5967,0.022548
824,0,0.0000,0.5962,0.010215
825,0,0.0000,0.5958,0.005711
826,0,0.0000,0.5953,0.010494
827,0,0.0000,0.5948,0.017005
828,0,0.0000,0.5943,0.013748
829,0,0.0000,0.5938,0.007213
830,0,0.0000,0.5933,0.010777
831,0,0.0000,0.5928,0.006122
832,0,0.0000,0.5923,0.005484
833,0,0.0000,0.5918,0.036035
834,0,0.0000,0.5913,0.006867
835,0,0.0000,0.5909,0.044525
836,0,0.0000,0.5904,0.017814
837,0,0.0000,0.5899,0.022548
838,0,0.0000,0.5894,0.011695
839,0,0.0000,0.5889,0.010916
840,0,0.0000,0.5884,0.010549
841,0,0.0000,0.5879,0.515557
842,0,0.0000,0.5874,0.008601
843,0,0.0000,0.5869,0.005089
844,0,0.0000,0.5864,0.015007
845,0,0.0000,0.5859,0.008982
846,0,0.0000,0.5855,0.006204
847,0,0.0000,0.5850,0.442535
848,0,0.0000,0.5845,0.008195
849,0,0.0000,0.5840,0.009701
850,0,0.0000,0.5835,0.006134
851,0,0.0000,0.5830,0.042814
852,0,0.0000,0.5825,0.010281
853,0,0.0000,0.5820,0.018918
854,0,0.0000,0.5815,0.023250
855,0,0.0000,0.5811,0.006311
856,0,0.0000,0.5806,0.013496
857,0,0.0000,0.5801,0.016356
858,0,0.0000,0.5796,0.018352
859,0,0.0000,0.5791,0.006391
860,0,0.0000,0.5786,0.010791
861,0,0.0000,0.5781,0.006307
862,0,0.0000,0.5776,0.013598
863,0,0.0000,0.5771,0.004645
864,0,0.0000,0.5766,0.005483
865,0,0.0000,0.5761,0.006425
866,0,0.0000,0.5757,0.004732
867,0,0.0000,0.5752,0.007509
868,0,0.0000,0.5747,0.010104
869,0,0.0000,0.5742,0.006314
870,0,0.0000,0.5737,0.007269
871,0,0.0000,0.5732,0.005211
872,0,0.0000,0.5727,0.009824
873,0,0.0000,0.5722,0.021047
874,0,0.0000,0.5717,0.017949
875,0,0.0000,0.5713,0.011372
876,0,0.0000,0.5708,0.008248
877,0,0.0000,0.5703,0.007317
878,0,0.0000,0.5698,0.008212
879,0,0.0000,0.5693,0.010557
880,0,0.0000,0.5688,0.028246
881,0,0.0000,0.5683,0.037728
882,0,0.0000,0.5678,0.025277
883,0,0.0000,0.5673,0.037963
884,0,0.0000,0.5668,0.006820
885,0,0.0000,0.5664,0.010091
886,0,0.0000,0.5659,0.498326
887,0,0.0000,0.5654,0.007625
888,0,0.0000,0.5649,0.024470
889,0,0.0000,0.5644,0.470627
890,0,0.0000,0.5639,0.006539
891,0,0.0000,0.5634,0.004947
892,0,0.0000,0.5629,0.574542
893,0,0.0000,0.5624,0.007843
894,0,0.0000,0.5619,0.021812
895,0,0.0000,0.5615,0.013116
896,0,0.0000,0.5610,0.025751
897,0,0.0000,0.5605,0.026417
898,0,0.0000,0.5600,0.040645
899,0,0.0000,0.5595,0.014418
900,0,0.0000,0.5590,0.009459
901,0,0.0000,0.5585,0.017953
902,0,0.0000,0.5580,0.014451
903,0,0.0000,0.5575,0.006513
904,0,0.0000,0.5570,0.010371
905,0,0.0000,0.5565,0.018266
906,0,0.0000,0.5561,0.007744
907,0,0.0000,0.5556,0.009576
908,0,0.0000,0.5551,0.006146
909,0,0.0000,0.5546,0.010261
910,0,0.0000,0.5541,0.009613
911,0,0.0000,0.5536,0.025349
912,0,0.0000,0.5531,0.024607
913,0,0.0000,0.5526,0.008815
914,0,0.0000,0.5521,0.007019
915,0,0.0000,0.5516,0.016205
916,0,0.0000,0.5512,0.021468
917,0,0.0000,0.5507,0.019084
918,0,0.0000,0.5502,0.012035
919,0,0.0000,0.5497,0.042430
920,0,0.0000,0.5492,0.005965
921,0,0.0000,0.5487,0.007129
922,0,0.0000,0.5482,0.007812
923,0,0.0000,0.5477,0.008617
924,0,0.0000,0.5472,0.006445
925,0,0.0000,0.5468,0.004168
926,0,0.0000,0.5463,0.017523
927,0,0.0000,0.5458,0.008738
928,0,0.0000,0.5453,0.020595
929,0,0.0000,0.5448,0.009751
930,0,0.0000,0.5443,0.006608
931,0,0.0000,0.5438,0.012480
932,0,0.0000,0.5433,0.023104
933,0,0.0000,0.5428,0.006680
934,0,0.0000,0.5423,0.024761
935,0,0.0000,0.5418,0.042906
936,0,0.0000,0.5414,0.010589
937,0,0.0000,0.5409,0.053772
938,0,0.0000,0.5404,0.017193
939,0,0.0000,0.5399,0.015841
940,0,0.0000,0.5394,0.012289
941,0,0.0000,0.5389,0.005092
942,0,0.0000,0.5384,0.008270
943,0,0.0000,0.5379,0.019194
944,0,0.0000,0.5374,0.010058
945,0,0.0000,0.5370,0.015142
946,0,0.0000,0.5365,0.038375
947,0,0.0000,0.5360,0.008828
948,0,0.0000,0.5355,0.021475
949,0,0.0000,0.5350,0.014303
950,0,0.0000,0.5345,0.545603
951,0,0.0000,0.5340,0.007684
952,0,0.0000,0.5335,0.016587
953,0,0.0000,0.5330,0.009330
954,0,0.0000,0.5325,0.012999
955,0,0.0000,0.5321,0.008795
956,0,0.0000,0.5316,0.018535
957,0,0.0000,0.5311,0.005927
958,0,0.0000,0.5306,0.005981
959,0,0.0000,0.5301,0.007405
960,0,0.0000,0.5296,0.003746
961,0,0.0000,0.5291,0.021001
962,0,0.0000,0.5286,0.005694
963,0,0.0000,0.5281,0.013839
964,0,0.0000,0.5276,0.026662
965,0,0.0000,0.5272,0.011910
966,0,0.0000,0.5267,0.023105
967,0,0.0000,0.5262,0.043090
968,0,0.0000,0.5257,0.009222
969,0,0.0000,0.5252,0.006022
970,0,0.0000,0.5247,0.005445
971,0,0.0000,0.5242,0.099219
972,0,0.0000,0.5237,0.011889
973,0,0.0000,0.5232,0.029069
974,0,0.0000,0.5227,0.015923
975,0,0.0000,0.5222,0.007219
976,0,0.0000,0.5218,0.005282
977,0,0.0000,0.5213,0.005801
978,0,0.0000,0.5208,0.021989
979,0,0.0000,0.5203,0.026469
980,0,0.0000,0.5198,0.005334
981,0,0.0000,0.5193,0.028903
982,0,0.0000,0.5188,0.017754
983,0,0.0000,0.5183,0.005464
984,0,0.0000,0.5178,0.008942
985,0,0.0000,0.5173,0.017909
986,0,0.0000,0.5169,0.008543
987,0,0.0000,0.5164,0.016403
988,0,0.0000,0.5159,0.016952
989,0,0.0000,0.5154,0.004676
990,0,0.0000,0.5149,0.078678
991,0,0.0000,0.5144,0.007407
992,0,0.0000,0.5139,0.007035
993,0,0.0000,0.5134,0.010728
994,0,0.0000,0.5129,0.020837
995,0,0.0000,0.5125,0.031409
996,0,0.0000,0.5120,0.008080
997,0,0.0000,0.5115,0.022495
998,0,0.0000,0.5110,0.013202
999,0,0.0000,0.5105,0.016573
1000,0,0.0000,0.5100,0.011093
1001,0,0.0000,0.5095,0.015549
1002,0,0.0000,0.5090,0.183873
1003,0,0.0000,0.5085,0.061883
1004,0,0.0000,0.5080,0.029047
1005,0,0.0000,0.5076,0.010355
1006,0,0.0000,0.5071,0.021662
1007,0,0.0000,0.5066,0.022193
1008,0,0.0000,0.5061,0.017356
1009,0,0.0000,0.5056,0.037514
1010,0,0.0000,0.5051,0.022614
1011,0,0.0000,0.5046,0.024500
1012,0,0.0000,0.5041,0.010686
1013,0,0.0000,0.5036,0.010853
1014,0,0.0000,0.5031,0.046675
1015,0,0.0000,0.5027,0.018124
1016,0,0.0000,0.5022,0.029513
1017,0,0.0000,0.5017,0.006819
1018,0,0.0000,0.5012,0.006828
1019,0,0.0000,0.5007,0.012490
1020,0,0.0000,0.5002,0.014515
1021,0,0.0000,0.4997,0.011373
1022,0,0.0000,0.4992,0.007423
1023,0,0.0000,0.4987,0.013887
1024,0,0.0000,0.4982,0.012215
1025,0,0.0000,0.4978,0.028457
1026,0,0.0000,0.4973,0.886768
1027,0,0.0000,0.4968,0.007855
1028,0,0.0000,0.4963,0.014149
1029,0,0.0000,0.4958,0.007473
1030,0,0.0000,0.4953,0.025887
1031,0,0.0000,0.4948,0.021822
1032,0,0.0000,0.4943,0.032895
1033,0,0.0000,0.4938,0.030907
1034,0,0.0000,0.4933,0.095059
1035,0,0.0000,0.4929,0.020629
1036,0,0.0000,0.4924,0.054827
1037,0,0.0000,0.4919,0.010796
1038,0,0.0000,0.4914,0.026580
1039,0,0.0000,0.4909,0.020930
1040,0,0.0000,0.4904,0.012330
1041,0,0.0000,0.4899,0.011226
1042,0,0.0000,0.4894,0.035262
1043,0,0.0000,0.4889,0.022963
1044,0,0.0000,0.4884,0.023143
1045,0,0.0000,0.4879,0.029338
1046,0,0.0000,0.4875,0.019289
1047,0,0.0000,0.4870,0.011352
1048,0,0.0000,0.4865,0.013919
1049,0,0.0000,0.4860,0.018082
1050,0,0.0000,0.4855,0.015648
1051,0,0.0000,0.4850,0.009157
1052,0,0.0000,0.4845,0.008921
1053,0,0.0000,0.4840,0.012338
1054,0,0.0000,0.4835,0.021881
1055,0,0.0000,0.4831,0.006279
1056,0,0.0000,0.4826,0.022149
1057,0,0.0000,0.4821,0.010415
1058,0,0.0000,0.4816,0.013765
1059,0,0.0000,0.4811,0.008427
1060,0,0.0000,0.4806,0.009325
1061,0,0.0000,0.4801,0.012096
1062,0,0.0000,0.4796,0.021743
1063,0,0.0000,0.4791,0.004320
1064,0,0.0000,0.4786,0.038856
1065,0,0.0000,0.4782,0.866753
1066,0,0.0000,0.4777,0.013096
1067,0,0.0000,0.4772,0.012559
1068,0,0.0000,0.4767,0.028985
1069,0,0.0000,0.4762,0.015938
1070,0,0.0000,0.4757,0.005284
1071,0,0.0000,0.4752,0.015084
1072,0,0.0000,0.4747,0.016647
1073,0,0.0000,0.4742,0.008092
1074,0,0.0000,0.4737,0.010271
1075,0,0.0000,0.4733,0.046020
1076,0,0.0000,0.4728,0.044944
1077,0,0.0000,0.4723,0.022776
1078,0,0.0000,0.4718,0.029189
1079,0,0.0000,0.4713,0.035417
1080,0,0.0000,0.4708,0.807110
1081,0,0.0000,0.4703,0.008516
1082,0,0.0000,0.4698,0.014583
1083,0,0.0000,0.4693,0.008616
1084,0,0.0000,0.4688,0.009617
1085,0,0.0000,0.4684,0.053322
1086,0,0.0000,0.4679,0.086161
1087,0,0.0000,0.4674,0.009801
1088,0,0.0000,0.4669,0.038846
1089,0,0.0000,0.4664,0.073601
1090,0,0.0000,0.4659,0.020696
1091,0,0.0000,0.4654,0.017510
1092,0,0.0000,0.4649,0.009028
1093,0,0.0000,0.4644,0.040514
1094,0,0.0000,0.4639,0.022034
1095,0,0.0000,0.4635,0.019608
1096,0,0.0000,0.4630,0.015398
1097,0,0.0000,0.4625,0.012133
1098,0,0.0000,0.4620,0.011831
1099,0,0.0000,0.4615,0.027968
1100,0,0.0000,0.4610,0.009860
1101,0,0.0000,0.4605,0.026568
1102,0,0.0000,0.4600,0.023460
1103,0,0.0000,0.4595,0.009478
1104,0,0.0000,0.4590,0.014991
1105,0,0.0000,0.4586,0.032122
1106,0,0.0000,0.4581,0.014300
1107,0,0.0000,0.4576,0.009403
1108,0,0.0000,0.4571,0.015039
1109,0,0.0000,0.4566,0.009025
1110,0,0.0000,0.4561,0.053302
1111,0,0.0000,0.4556,0.021712
1112,0,0.0000,0.4551,0.006972
1113,0,0.0000,0.4546,0.012798
1114,0,0.0000,0.4541,0.012737
1115,0,0.0000,0.4536,0.016384
1116,0,0.0000,0.4532,0.013599
1117,0,0.0000,0.4527,0.016149
1118,0,0.0000,0.4522,0.011878
1119,0,0.0000,0.4517,0.024534
1120,0,0.0000,0.4512,0.015186
1121,0,0.0000,0.4507,0.009296
1122,0,0.0000,0.4502,0.010047
1123,0,0.0000,0.4497,0.020956
1124,0,0.0000,0.4492,0.017064
1125,0,0.0000,0.4487,0.028906
1126,0,0.0000,0.4483,0.011879
1127,0,0.0000,0.4478,0.010206
1128,0,0.0000,0.4473,0.013592
1129,0,0.0000,0.4468,0.068576
1130,0,0.0000,0.4463,0.017184
1131,0,0.0000,0.4458,0.018125
1132,0,0.0000,0.4453,0.017617
1133,0,0.0000,0.4448,0.007876
1134,0,0.0000,0.4443,0.032986
1135,0,0.0000,0.4438,0.026592
1136,0,0.0000,0.4434,0.007847
1137,0,0.0000,0.4429,0.006465
1138,0,0.0000,0.4424,0.006430
1139,0,0.0000,0.4419,0.259447
1140,0,0.0000,0.4414,0.015974
1141,0,0.0000,0.4409,0.018526
1142,0,0.0000,0.4404,0.047991
1143,0,0.0000,0.4399,0.006543
1144,0,0.0000,0.4394,0.017814
1145,0,0.0000,0.4389,0.099524
1146,0,0.0000,0.4385,0.022663
1147,0,0.0000,0.4380,0.030794
1148,0,0.0000,0.4375,0.006714
1149,0,0.0000,0.4370,0.041232
1150,0,0.0000,0.4365,0.015781
1151,0,0.0000,0.4360,0.283020
1152,0,0.0000,0.4355,0.012083
1153,0,0.0000,0.4350,0.010742
1154,0,0.0000,0.4345,0.014910
1155,0,0.0000,0.4341,0.012860
1156,0,0.0000,0.4336,0.207709
1157,0,0.0000,0.4331,0.013991
1158,0,0.0000,0.4326,0.008698
1159,0,0.0000,0.4321,0.016518
1160,0,0.0000,0.4316,0.029460
1161,0,0.0000,0.4311,0.010323
1162,0,0.0000,0.4306,0.034855
1163,0,0.0000,0.4301,0.061368
1164,0,0.0000,0.4296,0.172571
1165,0,0.0000,0.4292,0.014677
1166,0,0.0000,0.4287,0.010800
1167,0,0.0000,0.4282,0.009479
1168,0,0.0000,0.4277,0.007203
1169,0,0.0000,0.4272,0.015927
1170,0,0.0000,0.4267,0.155753
1171,0,0.0000,0.4262,0.009179
1172,0,0.0000,0.4257,0.009518
1173,0,0.0000,0.4252,0.007300
1174,0,0.0000,0.4247,0.010647
1175,0,0.0000,0.4243,0.011282
1176,0,0.0000,0.4238,0.007103
1177,0,0.0000,0.4233,0.013629
1178,0,0.0000,0.4228,0.020745
1179,0,0.0000,0.4223,0.009755
1180,0,0.0000,0.4218,0.077712
1181,0,0.0000,0.4213,0.014866
1182,0,0.0000,0.4208,0.016675
1183,0,0.0000,0.4203,0.016228
1184,0,0.0000,0.4198,0.014886
1185,0,0.0000,0.4194,0.016706
1186,0,0.0000,0.4189,0.011894
1187,0,0.0000,0.4184,0.009990
1188,0,0.0000,0.4179,0.008735
1189,0,0.0000,0.4174,0.029339
1190,0,0.0000,0.4169,0.008386
1191,0,0.0000,0.4164,0.058216
1192,0,0.0000,0.4159,0.013630
1193,0,0.0000,0.4154,0.014844
1194,0,0.0000,0.4149,0.009246
1195,0,0.0000,0.4144,0.025544
1196,0,0.0000,0.4140,0.012109
1197,0,0.0000,0.4135,0.022063
1198,0,0.0000,0.4130,0.017067
1199,0,0.0000,0.4125,0.056575
1200,0,0.0000,0.4120,0.012491
1201,0,0.0000,0.4115,0.037367
1202,0,0.0000,0.4110,0.020852
1203,0,0.0000,0.4105,0.012458
1204,0,0.0000,0.4100,0.010785
1205,0,0.0000,0.4095,0.012576
1206,0,0.0000,0.4091,0.007777
1207,0,0.0000,0.4086,0.006765
1208,0,0.0000,0.4081,0.021865
1209,0,0.0000,0.4076,0.012203
1210,0,0.0000,0.4071,0.011261
1211,0,0.0000,0.4066,0.022054
1212,0,0.0000,0.4061,0.031097
1213,0,0.0000,0.4056,0.050362
1214,0,0.0000,0.4051,0.089026
1215,0,0.0000,0.4046,0.014877
1216,0,0.0000,0.4042,0.022982
1217,0,0.0000,0.4037,0.019847
1218,0,0.0000,0.4032,0.015332
1219,0,0.0000,0.4027,0.009711
1220,0,0.0000,0.4022,0.054259
1221,0,0.0000,0.4017,0.010033
1222,0,0.0000,0.4012,0.022533
1223,0,0.0000,0.4007,0.014071
1224,0,0.0000,0.4002,0.048561
1225,0,0.0000,0.3997,0.010197
1226,0,0.0000,0.3993,0.010032
1227,0,0.0000,0.3988,0.018269
1228,0,0.0000,0.3983,0.013023
1229,0,0.0000,0.3978,0.020787
1230,0,0.0000,0.3973,0.005786
1231,0,0.0000,0.3968,0.054379
1232,0,0.0000,0.3963,0.104100
1233,0,0.0000,0.3958,0.012308
1234,0,0.0000,0.3953,0.020673
1235,0,0.0000,0.3948,0.010124
1236,0,0.0000,0.3944,0.099327
1237,0,0.0000,0.3939,0.019623
1238,0,0.0000,0.3934,0.008343
1239,0,0.0000,0.3929,0.020973
1240,0,0.0000,0.3924,0.027494
1241,0,0.0000,0.3919,0.017638
1242,0,0.0000,0.3914,0.011620
1243,0,0.0000,0.3909,0.024163
1244,0,0.0000,0.3904,0.017755
1245,0,0.0000,0.3899,0.009711
1246,0,0.0000,0.3895,0.007200
1247,0,0.0000,0.3890,0.010713
1248,0,0.0000,0.3885,0.013064
1249,0,0.0000,0.3880,0.011887
1250,0,0.0000,0.3875,0.012600
1251,0,0.0000,0.3870,0.022340
1252,0,0.0000,0.3865,0.014461
1253,0,0.0000,0.3860,0.020081
1254,0,0.0000,0.3855,0.027045
1255,0,0.0000,0.3851,0.023074
1256,0,0.0000,0.3846,0.022041
1257,0,0.0000,0.3841,0.017034
1258,0,0.0000,0.3836,0.007855
1259,0,0.0000,0.3831,0.054196
1260,0,0.0000,0.3826,0.021672
1261,0,0.0000,0.3821,0.016957
1262,0,0.0000,0.3816,0.015935
1263,0,0.0000,0.3811,0.031058
1264,0,0.0000,0.3806,0.019292
1265,0,0.0000,0.3802,0.030476
1266,0,0.0000,0.3797,0.010555
1267,0,0.0000,0.3792,0.012852
1268,0,0.0000,0.3787,0.020379
1269,0,0.0000,0.3782,0.016479
1270,0,0.0000,0.3777,0.016814
1271,0,0.0000,0.3772,0.013759
1272,0,0.0000,0.3767,0.013060
1273,0,0.0000,0.3762,0.016397
1274,0,0.0000,0.3757,0.009912
1275,0,0.0000,0.3753,0.050874
1276,0,0.0000,0.3748,0.020318
1277,0,0.0000,0.3743,0.023545
1278,0,0.0000,0.3738,0.010648
1279,0,0.0000,0.3733,0.014711
1280,0,0.0000,0.3728,0.012237
1281,0,0.0000,0.3723,0.015202
1282,0,0.0000,0.3718,0.010710
1283,0,0.0000,0.3713,0.010219
1284,0,0.0000,0.3708,0.019179
1285,0,0.0000,0.3704,0.032558
1286,0,0.0000,0.3699,0.025263
1287,0,0.0000,0.3694,0.039306
1288,0,0.0000,0.3689,0.025105
1289,0,0.0000,0.3684,0.022870
1290,0,0.0000,0.3679,0.016819
1291,0,0.0000,0.3674,0.011719
1292,0,0.0000,0.3669,0.042935
1293,0,0.0000,0.3664,0.023392
1294,0,0.0000,0.3659,0.016059
1295,0,0.0000,0.3655,0.054918
1296,0,0.0000,0.3650,0.067238
1297,0,0.0000,0.3645,0.012912
1298,0,0.0000,0.3640,0.025224
1299,0,0.0000,0.3635,0.019682
1300,0,0.0000,0.3630,0.046548
1301,0,0.0000,0.3625,0.020848
1302,0,0.0000,0.3620,0.030062
1303,0,0.0000,0.3615,0.029195
1304,0,0.0000,0.3610,0.014574
1305,0,0.0000,0.3606,0.016079
1306,0,0.0000,0.3601,0.015178
1307,0,0.0000,0.3596,0.034301
1308,0,0.0000,0.3591,0.097535
1309,0,0.0000,0.3586,0.187632
1310,0,0.0000,0.3581,0.030908
1311,0,0.0000,0.3576,0.010202
1312,0,0.0000,0.3571,0.014351
1313,0,0.0000,0.3566,0.121657
1314,0,0.0000,0.3561,0.009330
1315,0,0.0000,0.3557,0.036718
1316,0,0.0000,0.3552,0.012655
1317,0,0.0000,0.3547,0.021645
1318,0,0.0000,0.3542,0.007077
1319,0,0.0000,0.3537,0.009246
1320,0,0.0000,0.3532,0.089898
1321,0,0.0000,0.3527,0.009067
1322,0,0.0000,0.3522,0.023649
1323,0,0.0000,0.3517,0.102584
1324,0,0.0000,0.3512,0.021365
1325,0,0.0000,0.3508,0.010478
1326,0,0.0000,0.3503,0.201580
1327,0,0.0000,0.3498,0.010202
1328,0,0.0000,0.3493,0.016766
1329,0,0.0000,0.3488,0.016272
1330,0,0.0000,0.3483,0.010998
1331,0,0.0000,0.3478,0.011836
1332,0,0.0000,0.3473,0.028715
1333,0,0.0000,0.3468,0.029470
1334,0,0.0000,0.3463,0.016402
1335,0,0.0000,0.3458,0.012817
1336,0,0.0000,0.3454,0.008070
1337,0,0.0000,0.3449,0.139639
1338,0,0.0000,0.3444,0.025858
1339,0,0.0000,0.3439,0.026064
1340,0,0.0000,0.3434,0.016863
1341,0,0.0000,0.3429,0.023155
1342,0,0.0000,0.3424,0.009020
1343,0,0.0000,0.3419,0.019182
1344,0,0.0000,0.3414,0.011847
1345,0,0.0000,0.3409,0.014602
1346,0,0.0000,0.3405,0.017356
1347,0,0.0000,0.3400,0.015124
1348,0,0.0000,0.3395,0.022793
1349,0,0.0000,0.3390,0.022848
1350,0,0.0000,0.3385,0.012352
1351,0,0.0000,0.3380,0.023700
1352,0,0.0000,0.3375,0.011428
1353,0,0.0000,0.3370,0.023524
1354,0,0.0000,0.3365,0.026092
1355,0,0.0000,0.3361,0.123698
1356,0,0.0000,0.3356,0.027129
1357,0,0.0000,0.3351,0.025763
1358,0,0.0000,0.3346,0.025921
1359,0,0.0000,0.3341,0.016561
1360,0,0.0000,0.3336,0.024084
1361,0,0.0000,0.3331,0.050381
1362,0,0.0000,0.3326,0.023093
1363,0,0.0000,0.3321,0.055254
1364,0,0.0000,0.3316,0.019461
1365,0,0.0000,0.3312,0.014713
1366,0,0.0000,0.3307,0.013619
1367,0,0.0000,0.3302,0.047266
1368,0,0.0000,0.3297,0.020007
1369,0,0.0000,0.3292,0.039832
1370,0,0.0000,0.3287,0.029847
1371,0,0.0000,0.3282,0.013750
1372,0,0.0000,0.3277,0.034233
1373,0,0.0000,0.3272,0.026855
1374,0,0.0000,0.3267,0.011492
1375,0,0.0000,0.3263,0.030223
1376,0,0.0000,0.3258,0.018131
1377,0,0.0000,0.3253,0.024999
1378,0,0.0000,0.3248,0.067741
1379,0,0.0000,0.3243,0.019248
1380,0,0.0000,0.3238,0.007528
1381,0,0.0000,0.3233,0.014133
1382,0,0.0000,0.3228,0.020875
1383,0,0.0000,0.3223,0.017396
1384,0,0.0000,0.3218,0.013522
1385,0,0.0000,0.3214,0.031590
1386,0,0.0000,0.3209,0.019321
1387,0,0.0000,0.3204,0.013435
1388,0,0.0000,0.3199,0.037576
1389,0,0.0000,0.3194,0.030218
1390,0,0.0000,0.3189,0.032405
1391,0,0.0000,0.3184,0.010610
1392,0,0.0000,0.3179,0.018879
1393,0,0.0000,0.3174,0.027376
1394,0,0.0000,0.3169,0.023279
1395,0,0.0000,0.3165,0.019827
1396,0,0.0000,0.3160,0.020366
1397,0,0.0000,0.3155,0.052835
1398,0,0.0000,0.3150,0.021237
1399,0,0.0000,0.3145,0.015791
1400,0,0.0000,0.3140,0.013663
1401,0,0.0000,0.3135,0.015391
1402,0,0.0000,0.3130,0.042034
1403,0,0.0000,0.3125,0.016359
1404,0,0.0000,0.3120,0.142817
1405,0,0.0000,0.3115,0.031726
1406,0,0.0000,0.3111,0.015257
1407,0,0.0000,0.3106,0.010137
1408,0,0.0000,0.3101,0.015028
1409,0,0.0000,0.3096,0.027813
1410,0,0.0000,0.3091,0.018909
1411,0,0.0000,0.3086,0.027864
1412,0,0.0000,0.3081,0.031363
1413,0,0.0000,0.3076,0.022797
1414,0,0.0000,0.3071,0.032082
1415,0,0.0000,0.3066,0.220307
1416,0,0.0000,0.3062,0.019995
1417,0,0.0000,0.3057,0.023312
1418,0,0.0000,0.3052,0.380974
1419,0,0.0000,0.3047,0.038663
1420,0,0.0000,0.3042,0.026341
1421,0,0.0000,0.3037,0.019085
1422,0,0.0000,0.3032,0.020227
1423,0,0.0000,0.3027,0.051691
1424,0,0.0000,0.3022,0.027782
1425,0,0.0000,0.3017,0.019165
1426,0,0.0000,0.3013,0.054754
1427,0,0.0000,0.3008,0.029517
1428,0,0.0000,0.3003,0.016232
1429,0,0.0000,0.2998,0.012642
1430,0,0.0000,0.2993,0.083888
1431,0,0.0000,0.2988,0.022653
1432,0,0.0000,0.2983,0.052710
1433,0,0.0000,0.2978,0.045392
1434,0,0.0000,0.2973,0.019755
1435,0,0.0000,0.2968,0.016467
1436,0,0.0000,0.2964,0.021354
1437,0,0.0000,0.2959,0.020166
1438,0,0.0000,0.2954,0.022733
1439,0,0.0000,0.2949,0.022094
1440,0,0.0000,0.2944,0.021918
1441,0,0.0000,0.2939,0.014381
1442,0,0.0000,0.2934,0.010298
1443,0,0.0000,0.2929,0.019850
1444,0,0.0000,0.2924,0.031564
1445,0,0.0000,0.2919,0.037377
1446,0,0.0000,0.2915,0.013156
1447,0,0.0000,0.2910,0.030029
